"SYMBOL","log2FC","pVal","pAdj","sdSF","sdGC","sTat"
"ATOFP1",-0.103430879896208,0.851514297195817,0.983909089401167,20.799016,18.317402,-0.187186642858813
"DAFL2",0.170526767225916,0.694461856329232,0.952112975966058,54.104225,46.92349,0.392807240749579
"PXC2",-0.665547023208582,0.107050922754566,0.604271527723705,165.71721,231.94216,-1.61159121900495
"ATWRKY62",1.48600233085355,0.0817846695605889,0.566384323915478,261.23078,98.52727,1.74042357135124
"STN8",-0.888880645994982,0.00804760353842965,0.27296335256479,13.104441,41.572621,-2.65006605324999
"ATMAN6",-1.39229790384292,0.0408325859383402,0.458637374619496,52.72188,300.10594,-2.04522596331676
"MADA2",-0.076965947709857,0.775185859667493,0.970957317651845,90.64582,43.56293,-0.285598229485793
"PILS6",0.877623329987616,0.000222352827761656,0.0592958533517974,86.49323,25.27362,3.69216533967117
"ATROPGEF7",0.351455241372195,0.259522102650107,0.77634080720837,13.76545,37.16153,1.12752138850688
"SIS",0.762374242844303,0.119305484836104,0.624325919679472,721.4483,334.68134,1.55769534364361
"BLH9",0.020201008680516,0.97675233288845,1,16.549466,6.916407,0.0291407536331879
"PRA1.A1",0.127210000829104,0.589483767959632,0.924655084803137,104.45369,113.8789,0.539584268583482
"CASPL5B1",-0.32906378668429,0.383323454785467,0.845341209092339,14.146153,12.560679,-0.871789076627604
"ORP3A",0.477044771341519,0.109872997788516,0.606981659302688,143.61726,159.39518,1.59876423910376
"OHP",-0.161109458249276,0.841837751274751,0.982978200510883,6.70558,8.586211,-0.199543331380075
"NDP1",0.325450057122876,0.22493069145702,0.752366377177918,16.781627,13.101293,1.21352099737484
"FES1C",-0.687850369106709,0.0213533065257884,0.372023573407057,51.936413,152.967045,-2.30167855347177
"FIP",0.0243579176678768,0.976285417412143,1,10.70629,6.253231,0.0297261989482895
"ATASP38",0.105967639571693,0.850959079281954,0.983909089401167,25.560005,19.293749,0.187894850842589
"FHL",0.155344128303862,0.752978622773898,0.966788466339932,119.43027,24.4147,0.314714251250532
"SMR4",0.128106620600048,0.844073912724467,0.983455736918893,17.15095,11.977049,0.196685174225406
"ATMTRNASEII",-0.912755199298974,0.0657025031075327,0.528462997800986,32.8415,72.15381,-1.84044792371989
"ATEXP9",1.13769182388773,0.0091548092948907,0.277311226092291,865.97237,335.80203,2.60621830393655
"ABCI20",-0.031493645011779,0.921773033422591,0.995063996349578,34.403601,60.996996,-0.0982005655118651
"TRAPPC4",0.134446255423066,0.541861737768017,0.90936841392075,130.69456,113.69455,0.610000105366701
"NAK",0.507419728673626,0.0326356598679113,0.432737270932926,79.82034,60.23318,2.13653710569161
"GED1",-0.597910975937239,0.0891765735438671,0.577359458104607,63.31291,56.89336,-1.6997573680953
"ATMYB3R5",-1.21655876513625,0.000516440275154091,0.0908095143986397,8.617332,7.116014,-3.4720811111129
"MT2B",-0.461145550587268,0.412303584638587,0.859416145775189,7558.8465,2588.2119,-0.819846559988627
"DAU1",-1.95625905989804,0.272532639941597,0.783566281354805,1.6690889,7.7055077,-1.09724881355839
"PLL2",0.643384869394816,0.405544100234573,0.85513921184179,30.17033,23.56438,0.831760577108496
"ALG10",0.00620840856787061,0.982945598339497,1,107.45179,157.89888,0.0213761505286901
