"SYMBOL","log2FC","pVal","pAdj","sdSF","sdGC","sTat"
"ATMLO11",-0.453988205932433,0.102824607512005,0.46000806626192,94.96045,94.273,-1.63131150251635
"TRL",-0.139744384413719,0.669691765489017,0.901937723677689,78.79843,121.97488,-0.426571080308512
"MVQ3",0.923552804127209,0.463914639309714,0.803040469102996,8.865146,4.575926,0.732416092776971
"DEP1",-0.326797454426734,0.0792964036878747,0.417270352044649,93.59747,52.73752,-1.75478316843847
"ANU7",0.253193095129121,0.211052609572711,0.6050345113845,100.08617,39.28356,1.25067627540459
"ATPSKR2",0.270919164819076,0.639006241802036,0.890206481139332,20.517812,25.765995,0.469088691609334
"PRMA",-0.157571536033584,0.749797125413419,0.935146691906667,48.116213,44.42495,-0.318906882136002
"ATTAT1",0.677705617125578,0.192704922749142,0.587840323108594,6.469893,20.242615,1.30261883928948
"ATHB52",1.17495518066865,0.0103663249137679,0.16495247222613,25.49398,83.79868,2.56336418537377
"UF3GT",0,1,1,0,0,0
"ATHGO",1.15388578683925,0.00622847658047711,0.127433235249188,9.493101,68.992074,2.73550433565823
"ATSLP2",-1.94281581767388,0.000249320903090671,0.0221612760709376,143.95165,1051.94602,-3.66295648752766
"ATMAMI",-0.0795051647188115,0.71825231797031,0.922997574842993,188.1408832,36.0914543,-0.360795512115607
"ILL3",-0.759181021456735,0.0901330344236822,0.435632703503084,62.11184,12.38697,-1.69469637119933
"ATCOMT",-1.24559134963879,0.000987959006596456,0.0511095848265343,304.8014,520.2689,-3.29393340968619
"PTAC15",-0.917526882715571,0.185024707792636,0.579342811624826,36.34412,29.511838,-1.32544165820941
"WDD1",-0.186441137363294,0.482307267087038,0.813069586040823,12.45652,11.93162,-0.702596463457532
"ATMYB49",-0.0236091142609832,0.984847866650938,1,29.296154,8.915886,-0.0189915245126303
"ATMRE11",0.198402044082529,0.644325436604078,0.891901311177311,56.897825,39.321372,0.461659614465273
"LHCB3",1.23774199622601,0.0781941000406476,0.415105692938494,18.84256,2.839703,1.76126181387427
"ATM2",1.03366843467481,0.00439203779834196,0.111563653827879,160.61582,48.50232,2.84853966626506
"CCDA",0.306736894625009,0.407961162814376,0.769473823050831,21.22007,50.36851,0.827486866935897
"AGD5",0.0641071273206817,0.7762187442719,0.945068143473704,280.55787,73.96018,0.284250073418144
"THE1",-0.0445867334711176,0.892369220260099,0.978625789651032,162.48911,138.45549,-0.135306912115652
"AHL",0.361014288101108,0.201187311849281,0.596649396127408,277.89123,175.89649,1.27817618315056
"ATPHOS32",0.128523144758752,0.502754600012894,0.825021630697812,109.50751,387.17218,0.670161882256383
"ATTRS130",0.565773416912715,0.0321133072011717,0.278056847519314,85.52177,21.32708,2.14299739928424
"BBX29",1.47108745529108,0.221669167736958,0.615879778015865,21.441669,9.896746,1.22210170685716
"PBP1",1.14659124726971,0.198843361895172,0.594894581931484,251.757614,29.63882,1.28485384595283
"FQR1",0.137822438373158,0.786723541255072,0.947463082958617,4153.2678,1910.0577,0.27056769981403
"DFL1",1.43907620343261,0.0313641359615936,0.275149068827673,130.606213,7.891569,2.15242195614797
"ATDOB12",-7.95537689917335,0.00784540290724018,0.140414127328821,0,101.836236,-2.65865167073493
"BGLU41",-5.07097760098783,0.00309234274164055,0.0922687033842112,0.554909,9.817705,-2.95840626391492
