	logFC	AveExpr	t	P.Value	adj.P.Val	B
YNL160W	2.00885688923966	12.2531479595665	12.4574550728148	8.54440227068123e-06	0.000244470132468295	4.31780629634615
YKR046C	1.9937502996314	8.66611202855681	12.4409118524155	8.61624145002293e-06	0.000244470132468295	4.30883778531355
YER170W	-2.42381072058805	5.35414110659803	-12.4397170061337	8.6214568661861e-06	0.000244470132468295	4.30818954481204
YJR152W	2.81002260781883	7.64341042195451	12.4290215197096	8.66830355839249e-06	0.000244470132468295	4.30238401469069
YGL101W	-2.90150136888505	6.05802133052923	-12.4100226545068	8.75224150948027e-06	0.000244470132468295	4.29205849914041
TA(UGC)L	-2.51852501934774	7.39122336196303	-12.4076436860074	8.76281746614686e-06	0.000244470132468295	4.29076441161092
YIL078W	-2.07957439429951	11.5259071995283	-12.4027329598332	8.78469502779299e-06	0.000244470132468295	4.28809230339795
YBR159W	-1.79873561078184	10.2800112197469	-12.3965607406852	8.81228155489208e-06	0.000244470132468295	4.28473220137115
YLL020C	2.25924251195613	10.4198597771427	12.3777566358694	8.8969405433881e-06	0.000244470132468295	4.27448462673613
YPL163C	-2.15248307154713	9.35744872417084	-12.3705887686928	8.92945675713129e-06	0.000244470132468295	4.27057411061617
YMR090W	1.87591410934272	8.38186505716718	12.369861560129	8.93276326764272e-06	0.000244470132468295	4.27017724105317
YAL007C	-2.56992275577301	8.13971785727734	-12.3693932004502	8.93489357402373e-06	0.000244470132468295	4.26992162376652
YOR010C	2.2071677241882	10.4325392662171	12.3686607717582	8.93822615136203e-06	0.000244470132468295	4.26952186492372
TA(AGC)M2	-2.84424606603022	7.88009977248848	-12.3596797723978	8.97920620132097e-06	0.000244470132468295	4.26461803416287
YJL078C	-2.0895041273829	7.56103220246064	-12.3561568163736	8.99534018577702e-06	0.000244470132468295	4.26269340396355
YKR013W	-3.06846181773762	9.27397898019121	-12.3440280215069	9.0511410142189e-06	0.000244790520882427	4.25606292572042
TS(GCU)L	-3.43709138386403	5.83425980336568	-12.3351750059312	9.09212178067593e-06	0.000244790520882427	4.25121893316545
YGL162W	2.04125130003281	8.177100518709	12.3168029929489	9.17784731869992e-06	0.000244790520882427	4.24115497176
YPR139C	-1.88663418519675	7.87588450490235	-12.3162513138989	9.18043580946273e-06	0.000244790520882427	4.24085252681157
YML042W	1.93562355337092	6.44650372935403	12.3144860069284	9.18872430018607e-06	0.000244790520882427	4.23988464425637
YMR306W	1.73540703446935	7.62751241951404	12.2886893067904	9.31083003380107e-06	0.000245825735938043	4.22572431157804
YDL227C	-3.79227851446727	6.60524637971746	-12.2830020860642	9.33799966358838e-06	0.000245825735938043	4.22259831477003
YDR344C	-2.76571835819074	3.37359523176741	-12.2701744795274	9.39961576445572e-06	0.000245825735938043	4.21554204824105
YDR091C	-1.62942379189387	9.92517533792311	-12.2683038152065	9.40864022351305e-06	0.000245825735938043	4.21451238336899
YOL036W	1.88046260410854	9.35514192696561	12.2680331957932	9.40994656854824e-06	0.000245825735938043	4.21436341350242
YOL014W	-2.11942116348599	8.02024307270513	-12.2337941391057	9.57691810939283e-06	0.000249221729950995	4.19548795254418
YDR253C	2.57308385873812	5.44530220190398	12.1776152387626	9.85830161802877e-06	0.000255557511175053	4.16439810606986
YOR377W	2.97619727799529	8.66115796705342	12.1663730310346	9.91574283678975e-06	0.000255578384384716	4.15815869725098
YLL065W	2.28583499693498	5.02231839310758	12.1626312847836	9.93494609922783e-06	0.000255578384384716	4.1560807065272
YER046W	2.37064397384506	7.80094035259001	12.1533643117172	9.98268969098068e-06	0.000255611528265755	4.15093140695953
YNL194C	2.31124133374245	3.93651817906808	12.1476842400608	1.00120835997269e-05	0.000255611528265755	4.14777319673756
YOR108W	-1.82070655413239	7.59250886795266	-12.1274096796073	1.01178154718536e-05	0.000256956685298919	4.13648771898699
YLR019W	-2.45507115015483	7.03120247574102	-12.1206211964559	1.01535032316587e-05	0.000256956685298919	4.13270465871193
YPL223C	3.44683481637263	7.21002640953697	12.1139623596536	1.01886497819298e-05	0.000256956685298919	4.12899171384053
YDR356W	-1.81533831595276	5.51121946944005	-12.1085596588149	1.02172687923012e-05	0.000256956685298919	4.12597763220659
YJL034W	-1.81127099552714	11.7589527396684	-12.0740228594448	1.04024100367703e-05	0.000259989723913222	4.10667713331644
YJR155W	2.29677052022412	7.45249013875631	12.0716965052119	1.04150186137344e-05	0.000259989723913222	4.10537502333967
YNL024C	1.98156393847058	8.39767358542036	12.0549139134097	1.05064995424364e-05	0.000261305560575725	4.09597375216987
YLR194C	2.20435664373737	11.4932840027477	12.0027230988741	1.07969335181263e-05	0.00026673824774616	4.06665082079871
YPR030W	3.8594825728145	6.76913287119844	12.0014581355249	1.08040862959498e-05	0.00026673824774616	4.06593847915672
YML001W	-1.92073102707304	9.31956186680918	-11.9923360483957	1.08558286656703e-05	0.000267037537250429	4.06079924220851
YDL204W	2.39226449180812	5.85642985043724	11.9638564031917	1.10192093238159e-05	0.000269406545986258	4.04472827744631
YJL196C	-1.90073189121957	10.8442049854123	-11.9616337818674	1.10320781442444e-05	0.000269406545986258	4.04347240068358
YPR193C	2.59119328779371	4.14896339371976	11.9406659026372	1.11543327919597e-05	0.000271408675154542	4.0316127942478
YBR066C	1.90370308798525	9.5250929254827	11.9185436066865	1.12850060660818e-05	0.000273600506781984	4.01907695748017
YHR137W	-2.01734523670519	6.62756146600155	-11.8781073707251	1.15284216351563e-05	0.000278500221580478	3.99610130624143
YMR087W	1.81184621482935	7.37218284143594	11.8618323070758	1.16280887772721e-05	0.000279904708424336	3.9868311898359
YGL061C	-2.41019893785258	6.55151912380716	-11.8311119514228	1.18189231070042e-05	0.000283485913669781	3.96929750540423
YER048C	-1.81803377426079	9.98250931181584	-11.7835871258646	1.21212671781581e-05	0.000289706882201368	3.94208036350799
YDR262W	2.03320506045451	10.4810948522471	11.7454787465148	1.23701232396366e-05	0.000294610002244349	3.92017453055227
SNR69	-2.93260120083177	6.1020208433651	-11.7280232649724	1.24860643264012e-05	0.00029632420267586	3.910116282392
YBL093C	1.86742554237701	11.0176596032062	11.7142563918197	1.25783847039826e-05	0.000297467764578396	3.90217268329009
YHR152W	-2.55077331935348	8.02567910698475	-11.7043630898856	1.26452124471653e-05	0.000297998620362847	3.89645826762275
YJR137C	2.00447038374671	8.32933471320456	11.6978751160773	1.26892587602577e-05	0.000297998620362847	3.89270810258892
YLL056C	2.27848093071899	7.59316351602385	11.595680901289	1.34067915661808e-05	0.000313756163736314	3.83335615557567
YBR105C	2.16910351465318	9.62257282797281	11.5324956975852	1.38736832663114e-05	0.000323283253193806	3.79639236988309
YGR038W	-1.69945954487999	8.77893781186521	-11.5277080594598	1.39098135647187e-05	0.000323283253193806	3.7935831755355
YOR306C	2.50656173453553	10.8755202847599	11.4926140341328	1.41779717150316e-05	0.000328383262403139	3.77295513557493
YDR384C	-1.89774126571968	9.21075153868317	-11.4791621381162	1.42823271677505e-05	0.00032966741476246	3.76503123221678
YDL127W	-3.05456404220108	5.59475810933344	-11.4491890258804	1.45180315911908e-05	0.000333964276193262	3.74734148562617
TP(AGG)C	-1.77576197221267	6.37715935874732	-11.4296264779623	1.46742737032206e-05	0.000336410220271112	3.73577057455552
YGR052W	-2.4153196760178	5.26372280727603	-11.4085798761057	1.48445252957188e-05	0.000338218425516313	3.72329944100092
YPL255W	-2.64246691965111	4.56123178376748	-11.4066743761564	1.48600508630107e-05	0.000338218425516313	3.72216918965809
YLR212C	-2.11328410007409	6.63882347085036	-11.3986972243949	1.49252492267194e-05	0.000338218425516313	3.71743544896644
YPR184W	2.71640636307354	9.1409536610059	11.3920910711675	1.49794905343199e-05	0.000338218425516313	3.71351273663663
YOR303W	1.74956550235651	11.8851232429509	11.3774721932603	1.51003273885832e-05	0.000338218425516313	3.70482390502261
YDL241W	-1.78900304734856	7.08766438644815	-11.3772009023355	1.51025803646388e-05	0.000338218425516313	3.70466255465147
YMRCDELTA14	3.7588046760283	3.32290882604357	11.3769802167813	1.5104413365046e-05	0.000338218425516313	3.70453129897137
YLR030W	3.46031327020754	3.99596300445086	11.3505877070624	1.53254783674405e-05	0.000340941010528915	3.68881540695592
YMR317W	4.42661963354968	8.35400785079353	11.3467953964525	1.53575467098576e-05	0.000340941010528915	3.68655417297426
YLR049C	-2.00898983954792	5.59685803848305	-11.3444103073387	1.53777547775653e-05	0.000340941010528915	3.68513162911062
YHR017W	-2.31467857534048	6.81099415454197	-11.298780920726	1.57702887392637e-05	0.000348497528205369	3.65785847673109
TS(UGA)E	-1.66998698895647	7.73452051225596	-11.2787098242361	1.59465818688671e-05	0.000351241705216224	3.64582655997943
YMR118C	7.43103715781677	5.69624892641777	11.237969046897	1.63114177293272e-05	0.000358107346891418	3.62133739296883
YNR064C	2.92807051473415	4.45580978830192	11.1933664573915	1.67218534383479e-05	0.000364282158819981	3.59442420454215
YKL198C	1.98953955152583	8.7245630826767	11.1902926205338	1.67505722784778e-05	0.000364282158819981	3.59256548170451
YBR140C	1.63432637534179	8.80485065656505	11.189838769487	1.67548173937974e-05	0.000364282158819981	3.59229099838134
YJL163C	1.7559290288373	6.99426398728887	11.1683845831876	1.69569040137877e-05	0.000365267611167053	3.57930300039523
YOL138C	2.16487122744471	6.54720914028228	11.1661956577559	1.69776790795125e-05	0.000365267611167053	3.57797645351935
YDL168W	-1.57885956819473	8.9852008470808	-11.1647689866988	1.69912352999474e-05	0.000365267611167053	3.57711171242761
YNR071C	3.07000405006398	6.42387248537056	11.1620696450873	1.7016918383747e-05	0.000365267611167053	3.57547527016738
YORWDELTA16	2.56991647466013	5.37143876926631	11.1535768820926	1.70980140659498e-05	0.000365843221601593	3.57032404531005
YDL046W	-1.54114198246429	10.1701417067387	-11.1453730020854	1.71767720961555e-05	0.000366365328886355	3.56534430017385
YMR307W	-2.28791223754624	12.6898636082207	-11.1140131013925	1.74816864380524e-05	0.000371692639092974	3.54627492180265
YOR192C	2.14887303364268	6.95567631667581	11.0931082650935	1.76883913722025e-05	0.000374904898895109	3.53353308503982
YPL231W	1.84197460037977	12.4825560108638	11.0822422962083	1.77969384835317e-05	0.000376023088962393	3.52690059568625
YFR041C	-1.93166575965497	6.06660268340696	-11.0556254171417	1.80660718594999e-05	0.000380516638540717	3.51062634543978
YKL200C	1.68191845812957	4.5195118656067	11.0396621900308	1.82297185674988e-05	0.000382767299516953	3.5008471974236
YBL028C	-1.7273451352868	8.74082557829564	-11.0203987595865	1.84294637521058e-05	0.000385759582885694	3.48902748703344
YKR083C	-2.32588061409734	5.59253043800021	-10.9991043415154	1.86531931236105e-05	0.000389233813167599	3.47593755019397
YBR294W	1.68866300480002	4.59096233679688	10.9918070752382	1.87305765014073e-05	0.000389642239566312	3.47144600928056
YML052W	-2.85968809132263	9.40565342327767	-10.9762200698272	1.88971031355231e-05	0.000391774217217141	3.46184207394907
YKL063C	-1.71928134127174	8.67878731577024	-10.9664657664011	1.90021779002979e-05	0.000391774217217141	3.4558250340677
YKR069W	3.50515458305055	8.76519124646497	10.965978579417	1.90074434762619e-05	0.000391774217217141	3.45552436793978
YGR161C	3.32568647518056	11.1856694860487	10.9472867383327	1.92107354316838e-05	0.000394733953274112	3.44397867923491
YPL010W	-1.70326796310906	9.59194365022502	-10.9420468406217	1.92681707161992e-05	0.000394733953274112	3.44073854118538
YKL097W-A	-2.27398943201666	12.6359465023858	-10.9223906872757	1.94853850174925e-05	0.000396916781575326	3.4285701898923
YPL211W	-1.68772819043181	8.23369636273555	-10.9217510278042	1.9492500697542e-05	0.000396916781575326	3.42817383554066
YML122C	1.65287919374472	4.96353862456927	10.911307096192	1.96091029405519e-05	0.000397124883499748	3.42169915571286
YAR030C	1.5948603810001	2.97983224960298	10.9074844991617	1.96519803080403e-05	0.000397124883499748	3.4193278073869
YBR296C	2.98580229978508	10.1101121842192	10.8999633109392	1.97366580806232e-05	0.000397124883499748	3.41465962226972
YHR140W	-1.93612419539091	4.97584778343778	-10.8989606541018	1.97479781041071e-05	0.000397124883499748	3.41403705991076
YLR154C	-2.17340799739329	8.4629790817797	-10.8945976201991	1.97973235691269e-05	0.000397124883499748	3.41132733316021
YKL104C	-1.67020230152629	8.70456254080898	-10.8714112051656	2.0061941651391e-05	0.000401238833027819	3.39690893464517
YGL197W	1.91578612029797	7.77110921661608	10.8550364481474	2.0251262845997e-05	0.000403826957343254	3.38670791541703
YNL247W	-1.57740630258717	7.43195250364653	-10.8071132881136	2.0817209245149e-05	0.000413887877027445	3.35676507999696
YNR075W	3.26440153623095	7.72829405442953	10.7708145878721	2.12579505899908e-05	0.000421407608754523	3.33399753542988
YER064C	1.44826092716197	10.4695656710602	10.7641352223273	2.13402113734938e-05	0.000421797726267883	3.32979977377353
TA(AGC)L	-2.45894113856847	7.81776797846631	-10.7546371081488	2.14578156438811e-05	0.000422408265083158	3.32382607798215
YMR246W	1.71389444470911	10.1330024929553	10.7491019528784	2.15266934678025e-05	0.000422408265083158	3.32034241664805
YPR002W	2.98610727887773	7.24850610028454	10.7465034177551	2.155911620009e-05	0.000422408265083158	3.31870636390957
YHR108W	-1.579269340531	9.10360013986914	-10.7414144351433	2.16227752093817e-05	0.000422427550467342	3.31550117679286
YDL160C	-1.65426404300606	8.72507061837243	-10.7276663912119	2.17958313707341e-05	0.00042442028100581	3.30683474838094
YGL125W	2.18492757144081	8.2601913617773	10.7198694269477	2.18946819808531e-05	0.00042442028100581	3.30191485209505
YOR389W	2.68579340927031	7.48975117325497	10.7183749177566	2.19136880994097e-05	0.00042442028100581	3.3009714105063
YER144C	1.93526308294256	8.45061973539655	10.7133527375938	2.19776952609715e-05	0.000424440303893834	3.29780009661842
YBR068C	1.53650667445223	11.1262176824219	10.7081428155948	2.20443215914328e-05	0.000424510650075021	3.2945086779473
YDR146C	-2.71989418089869	6.20987000175115	-10.6709399169799	2.25268672734499e-05	0.000431959232402696	3.27095930986619
YHR047C	-1.70038521530115	8.15337284009069	-10.6681885057774	2.25630327116955e-05	0.000431959232402696	3.26921445413376
YER179W	2.51595606671338	5.93087248755276	10.6636082915435	2.26233841302896e-05	0.000431959232402696	3.26630884585327
YNR073C	2.35504375330754	6.59815453272394	10.6483388349116	2.28259226940089e-05	0.000434595251292711	3.2566132675881
YFL037W	-1.50309849845006	11.0002537833331	-10.6361121668369	2.29895989225997e-05	0.00043647858236147	3.24883986708339
YER146W	-1.98556945762457	9.83461746579243	-10.6205786982116	2.3199485126653e-05	0.000439226207173149	3.2389513778041
YCR069W	2.02157686318611	10.1373188834255	10.6032845443197	2.34357479797248e-05	0.000442456418440742	3.22792527778332
TA(AGC)K2	-3.01811067560282	8.00660204612833	-10.5291130465308	2.44807922036827e-05	0.000460204444543674	3.18043483558126
YKR019C	1.8243622407839	6.41938574072406	10.5269283431916	2.45123732331126e-05	0.000460204444543674	3.17903103837172
YBR297W	1.77416444974521	6.49101627933288	10.5184830544206	2.46348938554168e-05	0.0004610134978941	3.17360176562872
YNR065C	2.18119917575317	9.21258869914569	10.5133887537516	2.47091388508717e-05	0.0004610134978941	3.17032469378816
YJL218W	-2.67323611517498	6.74893365737838	-10.509863552027	2.47606656138968e-05	0.0004610134978941	3.16805608294871
YDR030C	1.56575102413809	6.77633605581317	10.5016278644851	2.4881524323071e-05	0.00046198753150826	3.16275317281554
YOR120W	2.0824890000894	9.4359731611147	10.4790288381084	2.52166504754644e-05	0.000466923692869863	3.14818082354571
YBR074W	-2.13921118047761	6.2728226652084	-10.469841232823	2.53543712751544e-05	0.000468187568204222	3.1422476469739
YFL030W	1.66005745052488	7.52839479313007	10.4563575763933	2.55580517695543e-05	0.00046956032685229	3.1335309250078
YNR041C	1.86280045922708	8.16261618943928	10.4556990307988	2.55680474710371e-05	0.00046956032685229	3.13310491602477
YORWTAU2	3.8996429602697	7.36056605810463	10.4196600044969	2.61219522265249e-05	0.000476776444095713	3.10975137648487
YJLWDELTA8	3.50641106927834	3.25884104961381	10.4195800967998	2.61231955482555e-05	0.000476776444095713	3.10969950802276
YNL292W	-1.55758803252049	8.89167343902415	-10.4083648688791	2.62983726844082e-05	0.000476776444095713	3.10241579151154
YML027W	-3.05634227145939	5.89555060086281	-10.4077830051574	2.6307497788828e-05	0.000476776444095713	3.1020376915552
YDL170W	1.69124695373902	8.83379895051372	10.4057621908313	2.63392174739917e-05	0.000476776444095713	3.10072438891096
YEL020C	1.7494084731886	8.6175199772105	10.4028247805535	2.63854026183533e-05	0.000476776444095713	3.09881495729717
YML119W	-1.74829168974834	6.0655032644834	-10.3962450043656	2.64891938753064e-05	0.000476872775290667	3.09453593341076
YOR062C	1.68724120537114	10.6633562097852	10.3935248439448	2.65322389813056e-05	0.000476872775290667	3.09276615945037
YFR017C	3.61202694179967	7.5962093689236	10.3674095554788	2.69496007834624e-05	0.000483085928937597	3.07575214465145
YAL034W-A	-1.64638054529793	5.42879957713609	-10.3609785113672	2.70535288497869e-05	0.00048366255821635	3.07155592559466
TQ(UUG)D3	-2.32680754311803	7.55503919760751	-10.3510858978768	2.72142943212605e-05	0.000485249586574857	3.06509609078602
YER044C	1.66998817840493	9.93514886360544	10.3226411417342	2.76826805482992e-05	0.00049229885724416	3.04648820217902
YPL274W	1.44313292938731	8.20295849270614	10.3126707245223	2.78490381917015e-05	0.000492891648397299	3.03995396603023
YAL054C	1.86138844406519	8.57082345518152	10.3118804616711	2.78622727061381e-05	0.000492891648397299	3.03943579445356
