ID	Log2fc_(FLT)v(GC)	Stat_(FLT)v(GC)	P.value_(FLT)v(GC)	Adj.p.value_(FLT)v(GC)
AT3G26935	-0.035716144	-0.365289234	0.714895514	0.850455518
AT3G26940	-0.938914117	-0.882435516	0.377541337	NA
AT3G26950	0.090102255	0.30969642	0.756791826	0.874565956
AT3G26960	1.175170105	2.384010288	0.017125124	0.078878638
AT3G26980	-0.144339847	-0.714230774	0.47508449	0.684640775
AT3G26990	-0.26590932	-2.067440552	0.03869266	0.140001635
AT3G27000	-0.052258822	-0.357597495	0.720644553	0.853742516
AT3G27010	-0.219382504	-1.196477348	0.231510333	0.455741204
AT3G27020	0.397241689	2.733528293	0.006265974	0.038408954
AT3G27025	-0.704759429	-1.040307819	0.298196913	0.528857385
AT3G27027	-1.137023839	-2.148492363	0.031674662	0.121904222
AT3G27030	-0.09243365	-0.391638476	0.695325355	0.838477395
AT3G27040	-1.026666487	-0.928723677	0.353032307	NA
AT3G27050	0.052149108	0.160263405	0.872673585	0.937728093
AT3G27060	0.45084225	2.778507125	0.005460932	0.034731704
AT3G27070	-0.621333683	-0.911814807	0.361866214	0.591001578
AT3G27080	0.577732469	3.091413097	0.001992063	0.016302933
AT3G27090	-0.384728265	-2.895449051	0.003786165	0.026313509
AT3G27100	-0.336527743	-1.624904153	0.104182983	0.274032459
AT3G27110	-0.195118791	-0.718062886	0.472718513	0.682796064
AT3G27120	0.030652499	0.086764805	0.930858464	0.969107198
AT3G27150	-1.941590314	-4.880901837	1.05601800344716e-06	4.8650017525145e-05
AT3G27160	0.993609857	4.68253218	2.83352687464259e-06	0.000105814
AT3G27170	-0.427072849	-1.363707015	0.172659795	0.378861643
AT3G27180	0.732718206	3.50926972	0.000449339	0.005343293
AT3G27185	0.392160162	0.51476899	0.606714457	0.782222879
AT3G27190	-0.613292762	-3.459858026	0.00054046	0.006109722
AT3G27200	-0.314828029	-0.528363058	0.597247373	0.776558438
AT3G27210	-0.468654104	-1.869633083	0.061534788	0.193800845
AT3G27220	0.065522604	0.165881485	0.868250218	0.935083852
AT3G27230	0.683280315	3.307692217	0.000940681	0.009364549
AT3G27240	0.540083387	2.99270376	0.00276518	0.020832874
AT3G27250	-0.311421556	-0.866193179	0.386384234	0.613578103
AT3G27260	-0.352947491	-3.180978342	0.001467786	0.01307853
AT3G27270	-0.371422181	-1.239241423	0.215256105	0.435974412
AT3G27280	0.184759174	1.139970147	0.254298739	0.481194449
AT3G27290	-0.415739199	-1.503965481	0.132590255	0.321227833
AT3G27300	-0.208456814	-1.685453164	0.091901174	0.251657346
AT3G27310	0.082287962	0.707069146	0.479523508	0.688092037
AT3G27320	0.061984397	0.398143322	0.690524542	0.835807371
AT3G27325	0.193965665	1.36360577	0.172691675	0.378882669
AT3G27329	-1.42287312	-0.564981566	0.572086302	NA
AT3G27330	-0.395886021	-1.624504262	0.104268232	0.274163699
AT3G27331	-1.475619694	-0.929156694	0.352807887	NA
AT3G27340	0.212940194	0.684559313	0.493622049	0.698717265
AT3G27350	-0.291454185	-0.805057206	0.420786669	0.642362327
AT3G27355	0.800867543	0.750447786	0.45298506	0.667513138
AT3G27360	0.66592855	3.78525932	0.000153548	0.002384711
AT3G27380	0.402903453	1.796374628	0.072434956	0.215636501
AT3G27390	-0.283318035	-2.136028021	0.03267713	0.124792093
AT3G27400	1.541454548	5.814857963	6.06853916602484e-09	7.05922818487839e-07
AT3G27410	-1.394639192	-0.750588496	0.452900347	NA
AT3G27415	-1.2662857	-1.773711312	0.076110914	0.223096941
AT3G27416	-0.154753421	-0.088066637	0.929823713	NA
AT3G27420	-0.129378028	-0.644246913	0.519415334	0.718826825
AT3G27430	0.371877395	1.92966152	0.053648791	0.176465307
AT3G27440	-0.467794025	-1.917367018	0.055191321	0.179860777
AT3G27460	-0.014204093	-0.095660161	0.923790483	0.965975351
AT3G27470	-0.137252333	-0.861077082	0.389195591	0.616116536
AT3G27473	-0.557130284	-1.354712744	0.175509096	0.382574639
AT3G27475	-0.77331269	-1.295185095	0.195256385	0.409519673
AT3G27480	-1.865308958	-2.278252022	0.022711566	0.096494359
AT3G27490	-1.030980931	-2.315986668	0.020558997	0.089940778
AT3G27500	-0.45797002	-1.606098923	0.108252176	0.280987045
AT3G27503	-0.477309093	-0.270244626	0.786972063	NA
AT3G27510	-0.677203656	-2.901122412	0.003718286	0.025985901
AT3G27520	0.180283253	0.823760108	0.410075878	0.634251782
AT3G27530	-0.279833864	-3.102128414	0.001921346	0.015879259
AT3G27540	0.121760274	0.409430253	0.682223942	0.830491723
AT3G27550	0.066285941	0.320936978	0.74825815	0.869454893
AT3G27560	-0.347515125	-1.684869636	0.092013726	0.251817355
AT3G27570	0.155017555	0.774860602	0.438422035	0.656025535
AT3G27580	-0.508218248	-3.929751958	8.5033533419186e-05	0.001515943
AT3G27590	-1.994499641	-0.860106127	0.389730544	NA
AT3G27600	0.073334762	0.061472629	0.950982812	NA
AT3G27610	-0.064699465	-0.226756225	0.820613304	0.910259183
AT3G27620	0.591540763	0.807313328	0.419485987	0.641547825
AT3G27630	-1.294134711	-2.592388198	0.009531216	0.051809282
AT3G27640	0.823124214	2.62063372	0.00877665	0.048840193
AT3G27650	-1.528601425	-5.303520022	1.13590739099666e-07	7.68223414288872e-06
AT3G27660	0.263932668	0.30339719	0.761587187	0.877497561
AT3G27670	-0.078003959	-0.575603633	0.564883125	0.752309189
AT3G27680	-0.658397011	-0.402406535	0.687384861	NA
AT3G27690	-0.351216418	-0.724902314	0.468511961	0.679370799
AT3G27700	-0.343830067	-2.847427342	0.004407415	0.029593576
AT3G27710	-0.894682199	-1.554735107	0.12000917	0.301123095
AT3G27720	-0.503918632	-0.606674737	0.544066791	NA
AT3G27730	-0.507055589	-1.648342061	0.099282498	0.265650033
AT3G27740	0.367934942	2.579696591	0.009888715	0.0531687
AT3G27750	-0.346256389	-1.401364836	0.161105002	0.363258703
AT3G27770	-0.006601971	-0.020884877	0.98333749	0.993155924
AT3G27785	-0.728888123	-0.976185497	0.328972549	NA
AT3G27810	0.066201957	0.074773252	0.940395124	NA
AT3G27820	-0.047216236	-0.286480986	0.774509754	0.884410005
AT3G27830	0.762750163	4.114921585	3.87311059467498e-05	0.000832021
AT3G27840	-0.685487632	-0.41366423	0.679120027	NA
AT3G27850	0.496664308	1.854319997	0.063693393	0.198343834
AT3G27860	-0.041076241	-0.131482912	0.895393304	0.950677738
AT3G27870	0.084761761	0.222359562	0.824033988	0.912189202
AT3G27880	0.06034839	0.229171949	0.818735274	0.909119709
AT3G27884	-2.160641853	-4.07786985	4.54501951829709e-05	0.000928656
AT3G27890	-0.162833591	-0.691207898	0.489434902	0.695355156
AT3G27900	0.27761799	0.506817049	0.612283193	0.785528206
AT3G27906	0.588423696	1.60247618	0.109050351	0.282460077
AT3G27910	-0.462257808	-0.397568569	0.690948233	NA
AT3G27920	-1.247192184	-0.948699587	0.342773424	NA
AT3G27925	0.65748651	2.185774637	0.028832097	0.114663033
AT3G27930	0.053367714	0.284078571	0.776350169	0.8853817
AT3G27940	0.324908049	0.582928564	0.559941391	0.748938511
AT3G27950	-0.929946639	-2.042209007	0.041130803	0.146360988
AT3G27960	-0.063563881	-0.271575065	0.785948774	0.891043236
AT3G27970	-0.076443759	-0.144575017	0.885046424	0.945091686
AT3G27990	0.187206418	0.326518071	0.744032419	0.867012984
AT3G28007	-2.281488247	-1.710389798	0.087193816	0.243922052
AT3G28030	-0.098465935	-0.748772869	0.453994115	0.668238206
AT3G28040	0.594835061	3.472766872	0.000515123	0.005912347
AT3G28050	-0.295273455	-1.325106488	0.185135835	0.396354577
AT3G28060	0.835818785	0.81966681	0.412406076	NA
AT3G28070	1.019366419	2.59250465	0.009527989	0.051803849
AT3G28080	0.485130547	1.046117279	0.295506888	0.526172337
AT3G28100	0.288823833	0.941210668	0.346596911	0.576505121
AT3G28130	1.176271765	3.186396424	0.001440571	0.012905836
AT3G28140	0.462777524	1.249618411	0.211438974	0.430973168
AT3G28150	0.007941554	0.029633437	0.976359398	0.990424522
AT3G28155	-0.036837739	-0.023346345	0.981374004	NA
AT3G28170	2.743510072	1.654130009	0.0981011	NA
AT3G28180	0.330109402	1.698894593	0.089339046	0.247466711
AT3G28190	-1.372836713	-0.753739425	0.451005704	NA
AT3G28200	0.518262575	1.687375144	0.09153124	0.251061404
AT3G28210	0.402197924	0.626347254	0.531087198	0.727750245
AT3G28220	-0.322075176	-0.281578795	0.778266502	NA
AT3G28223	-0.553493608	-0.570361895	0.568432269	NA
AT3G28270	-0.611682788	-0.745353391	0.456058113	NA
AT3G28280	-1.398252389	-0.788606183	0.430342216	NA
AT3G28290	-0.009442941	-0.015959719	0.987266527	0.99433631
AT3G28300	-0.009442941	-0.015959719	0.987266527	0.99433631
AT3G28310	-1.422473722	-1.334291212	0.182108436	0.392452473
AT3G28320	-1.443364009	-1.047676966	0.294787464	0.525338028
AT3G28330	0.329540556	0.499673281	0.617305149	0.789099137
AT3G28335	1.071432193	1.642651051	0.100455152	0.267585197
AT3G28340	0.361345474	1.092437522	0.274640838	0.504820977
AT3G28345	-1.010479719	-4.97709557	6.45454573085423e-07	3.25032481446588e-05
AT3G28360	-1.5585366	-2.607398692	0.009123306	0.050103466
AT3G28370	0.134394171	0.369923363	0.711439594	0.848454077
AT3G28380	-0.397908724	-1.047671592	0.29478994	0.525338028
AT3G28390	-0.957090919	-0.976825545	0.328655527	0.559257668
AT3G28410	-1.079702431	-1.021585763	0.306976999	NA
AT3G28415	-1.307342061	-1.388831582	0.164883969	0.368105321
AT3G28420	0.140622434	0.250666741	0.802071777	0.899738572
AT3G28430	-0.014497245	-0.101317268	0.919298609	0.963617127
AT3G28450	-0.253986866	-0.803919334	0.421443563	0.642603133
AT3G28455	0.08656433	0.300303958	0.763945315	0.878475141
AT3G28460	1.367659416	5.131208011	2.87888545639847e-07	1.65375975662001e-05
AT3G28470	-0.275201156	-0.385174778	0.700107929	0.841583702
AT3G28480	0.055826374	0.191136241	0.848418855	0.925692036
AT3G28490	-3.22419389	-1.229182061	0.219003553	NA
AT3G28500	-0.54427116	-1.019114743	0.308148496	0.539001577
AT3G28510	-0.530849696	-1.083096569	0.278765562	0.509664503
AT3G28520	-0.508843762	-0.56824847	0.569866264	0.756121222
AT3G28540	-1.05895838	-1.715174393	0.086313258	0.24217052
AT3G28550	0.36887186	0.758247175	0.448303024	0.664105053
AT3G28560	-0.606011588	-1.146460108	0.251604824	0.477881276
AT3G28570	-0.883832531	-2.108802988	0.034961591	0.130684673
AT3G28580	-0.414301223	-0.346379466	0.729057555	0.858428816
AT3G28590	-0.454538154	-0.404384859	0.685929732	NA
AT3G28600	-1.766616562	-3.729972651	0.000191501	0.002821571
AT3G28610	-0.482320936	-0.896176316	0.370158603	0.598453085
AT3G28620	-0.865473615	-1.33578365	0.181619999	0.392096295
AT3G28630	-0.529374682	-1.302117746	0.192876138	0.406418199
AT3G28640	0.111034602	0.335911088	0.736937916	0.863155646
AT3G28650	-0.879183451	-2.350947651	0.018725668	0.084037938
AT3G28660	-0.175562233	-0.682987324	0.494614853	0.699537852
AT3G28670	0.164301875	1.055608485	0.291147123	0.521964847
AT3G28690	-0.645441399	-4.385567717	1.15683661293986e-05	0.000312951
AT3G28700	0.312162139	1.52455149	0.127371005	0.313078334
AT3G28710	-0.071287703	-0.577848439	0.563366449	0.75140288
AT3G28715	-0.064840852	-0.537111885	0.591190332	0.772340946
AT3G28720	0.085725879	0.768566826	0.442150505	0.658470843
AT3G28730	-0.21226044	-1.180587036	0.237766816	0.4630154
AT3G28740	-0.355349642	-1.145922909	0.251827051	0.478187753
AT3G28750	-0.756325024	-1.483906826	0.137833641	0.328846548
AT3G28760	1.133149987	5.464175919	4.6506216318989e-08	3.76992028801839e-06
AT3G28770	-0.640104772	-0.974182958	0.329965705	0.560339571
AT3G28780	-0.940328755	-1.38905047	0.164817404	0.36806267
AT3G28785	-0.696793679	-0.597250063	0.550340439	NA
AT3G28790	-1.805621335	-2.272071148	0.023082213	0.097655518
AT3G28810	-0.519503061	-0.302583857	0.762207018	NA
AT3G28820	0.084311665	0.090415472	0.927957063	NA
AT3G28830	-1.499213958	-1.828140211	0.067528511	0.206526991
AT3G28840	-0.410629226	-0.504070159	0.614212076	0.786961337
AT3G28850	-0.729518474	-1.824184101	0.068124244	0.207503345
AT3G28857	0.754484927	2.533079292	0.011306537	0.058624157
AT3G28860	0.178418158	1.117030099	0.263981456	0.491935462
AT3G28870	-0.297351638	-0.267575873	0.789025805	NA
AT3G28875	-0.700877161	-0.863827693	0.387682553	NA
AT3G28880	-0.7094418	-1.996206661	0.045911433	0.158264851
AT3G28890	-0.649469022	-1.000834438	0.316906857	0.547596408
AT3G28900	0.062348697	0.385606147	0.69978838	0.84147032
AT3G28910	0.243940784	1.262478684	0.206776592	0.424519715
AT3G28917	-1.592919429	-3.935090809	8.31652449844984e-05	0.0014936
AT3G28920	0.108497727	0.68201801	0.495227563	0.699882714
AT3G28925	-1.741743084	-0.832550058	0.405098535	NA
AT3G28930	0.365084911	0.286385214	NA	NA
AT3G28940	0.305178327	0.627951699	0.530035582	0.727010837
AT3G28950	-0.775948748	-3.447601638	0.000565588	0.006326151
AT3G28956	0.479410172	1.726930159	0.084180207	0.23860289
AT3G28960	-1.892899804	-2.974068653	0.002938793	0.021752151
AT3G28970	0.071447948	0.411976445	0.680356688	0.829368527
AT3G28980	-0.972834866	-0.993160397	0.320631795	0.551983033
AT3G29000	0.164268022	0.23844325	0.811537326	0.904711097
AT3G29010	0.197190672	0.714969477	0.474627904	0.68440673
AT3G29020	-0.871417952	-1.044006276	0.296482486	NA
AT3G29030	0.0188483	0.050048556	0.960083695	0.983416861
AT3G29034	-0.680415161	-2.497100277	0.012521354	0.063275872
AT3G29035	-0.690911252	-3.131156109	0.001741196	0.014784277
AT3G29040	-0.387055451	-0.431279558	0.666265112	0.820131798
AT3G29050	-0.162921513	-0.118469768	0.905695448	NA
AT3G29060	0.343971963	0.418659449	0.675465036	0.825848384
AT3G29075	0.14253067	0.64091338	0.521578962	0.720449715
AT3G29080	-0.700457154	-1.126153574	0.260100521	0.487374244
AT3G29090	0.112790571	0.516541419	0.605476319	0.781406033
AT3G29100	0.317222126	1.37139019	0.170253354	0.375439165
AT3G29110	-1.230873125	-1.084027289	0.278352699	NA
AT3G29130	0.543554117	3.007185847	0.002636785	0.020146077
AT3G29140	0.426536765	0.958375067	0.337873663	0.567903993
AT3G29160	-0.173503576	-1.658603087	0.097195799	0.261992848
AT3G29170	0.039222376	0.184536667	0.853592465	0.928156137
AT3G29173	1.087936628	2.533452841	0.011294494	0.058589841
AT3G29180	-0.333940828	-1.861781491	0.062633897	0.196242005
AT3G29185	0.653258449	4.597388502	4.2781943810267e-06	0.000146371
AT3G29190	-1.318762686	-1.420199666	0.155549561	NA
AT3G29200	-0.187154864	-1.137922392	0.25515289	0.482148415
AT3G29230	0.507132643	2.866929124	0.004144758	0.028261372
AT3G29240	-0.829620371	-3.673438843	0.000239308	0.003339832
AT3G29250	-0.651456823	-1.566272033	0.117284945	0.296642389
AT3G29255	-0.602784077	-0.451606517	0.651552474	NA
AT3G29260	-1.142110324	-1.631806292	0.102720299	0.271320137
AT3G29270	0.018099478	0.106253735	0.915381038	0.96154686
AT3G29280	0.832688015	3.247550527	0.00116403	0.011013077
AT3G29290	0.417821411	2.057477125	0.039640353	0.142365717
AT3G29300	-0.482743322	-0.900545361	0.367830097	0.59667879
AT3G29310	-0.183074161	-0.770187812	0.441188493	0.657517893
AT3G29320	0.713966718	3.073880049	0.002112944	0.017044769
AT3G29330	0.319652654	0.843812074	0.398774427	0.624468362
AT3G29340	-0.781039123	-0.695721018	0.48660356	NA
AT3G29350	0.262829631	1.699056591	0.089308521	0.247411616
AT3G29360	0.433095035	3.104402838	0.001906635	0.015802591
AT3G29370	0.200250632	0.670068872	0.502813887	0.705320742
AT3G29375	0.179809303	0.84021023	0.400790524	0.626512903
AT3G29380	0.466224523	0.500902762	0.616439559	NA
AT3G29390	0.10720213	0.618206748	0.536439062	0.731507812
AT3G29400	-0.059050508	-0.203449758	0.838783512	0.919655935
AT3G29410	-0.512386529	-0.879195459	0.379295306	0.607367834
AT3G29430	-1.625139723	-1.81949874	0.068835375	0.208881015
AT3G29450	-1.464240462	-0.838693287	0.401641446	NA
AT3G29455	-2.284423058	-1.573455145	0.115613467	NA
AT3G29570	-0.198294692	-0.235231828	0.814028804	0.90612748
AT3G29575	0.09544075	0.274606375	0.783618668	0.889571987
AT3G29590	0.196756287	0.326166071	0.74429871	0.867062149
AT3G29630	-0.828927524	-1.563282292	0.117986211	0.297632428
AT3G29631	-0.718672163	-0.493129813	0.621920867	NA
AT3G29633	0.47079125	0.52919039	0.596673382	0.776115746
AT3G29635	-1.067537154	-1.758573625	0.078649956	0.228074496
AT3G29637	-0.829582311	-0.771587137	0.440358995	NA
AT3G29638	-0.727921754	-0.733500687	0.463253109	NA
AT3G29639	-1.037910761	-1.813397076	0.0697706	0.210779511
AT3G29644	0.42181444	0.701041461	0.483277141	0.690322209
AT3G29645	0.119951286	0.094572182	0.924654646	NA
AT3G29670	-0.562313596	-1.054989103	0.291430309	0.522308759
AT3G29680	-0.884433292	-2.706521359	0.006799221	0.040685152
AT3G29690	-0.820892262	-0.803194537	0.421862302	0.642873861
AT3G29750	-0.426376992	-0.347528188	0.728194546	NA
AT3G29760	0.197715825	0.49552651	0.620228514	0.790404052
AT3G29763	-0.44304349	-0.298578769	0.765261467	NA
AT3G29765	0.706648676	0.665618574	0.505654931	NA
AT3G29770	-0.852442839	-2.899140957	0.003741866	0.02608766
AT3G29780	-0.633831918	-1.100715232	0.271020615	0.500532696
AT3G29794	0.031477119	0.025076017	0.97999433	NA
AT3G29800	-0.28910902	-0.224858052	0.822089704	NA
AT3G29810	-1.036406397	-4.001371911	6.2976283053702e-05	0.001202909
AT3G29830	-1.41751472	-1.446147029	0.148135967	NA
AT3G29970	-1.167216541	-1.780259939	0.07503343	0.220689349
AT3G30180	0.034982716	0.25428338	0.799276639	0.898251222
AT3G30210	-1.740134653	-3.99675467	6.42167911181172e-05	0.001221589
AT3G30230	-1.22276617	-1.415572254	0.15690078	NA
AT3G30260	-0.536660028	-0.309110839	0.757237214	NA
AT3G30280	-0.150973516	-0.172504692	0.863040773	NA
AT3G30290	-0.07892548	-0.078509435	0.937422826	NA
AT3G30300	0.657285922	3.498578942	0.000467745	0.005512704
AT3G30305	-0.90864976	-1.198891935	0.230569968	0.454772933
AT3G30320	-0.590104063	-0.493384146	0.621741183	0.791334789
AT3G30340	0.163927014	0.127899634	0.8982284	NA
AT3G30350	-1.190640513	-2.323240861	0.020166217	0.088767765
AT3G30370	0.65325265	0.451066901	0.651941332	NA
AT3G30380	-0.199654348	-1.656537525	0.097613012	0.262691351
AT3G30390	-0.854220096	-3.659915107	0.000252299	0.003481454
AT3G30460	-0.919852214	-1.155537238	0.247870493	0.474084797
AT3G30520	-2.356121284	-1.243337958	0.213743322	NA
AT3G30530	-0.86365759	-1.03827779	0.299140746	0.529683343
AT3G30580	0.93714247	2.619011936	0.008818486	0.048999781
AT3G30720	0.769235833	1.371106961	0.170341615	0.375497222
AT3G30725	0.341908932	0.525143637	0.599483343	0.778291862
AT3G30730	-0.551518252	-0.783539081	0.433310613	0.651611834
AT3G30739	-0.41150608	-0.220061942	0.825822914	NA
AT3G30770	-0.338864049	-0.446950283	0.654910957	0.813915781
AT3G30775	-0.190978396	-0.424880191	0.670924015	0.822651889
AT3G30820	-1.795600333	-1.465116252	0.142889203	NA
AT3G30823	-0.293803406	-0.292822808	0.769657593	NA
AT3G30841	-0.283255848	-1.269788674	0.204159916	0.420855968
AT3G30842	-1.358604571	-3.091544542	0.001991181	0.016302933
AT3G30845	-1.069435956	-0.695909746	0.486485353	NA
AT3G31430	-0.248144262	-0.248830451	0.803491936	NA
AT3G31910	-1.428817286	-1.158603849	0.246617699	NA
AT3G31950	-1.222426031	-1.404754764	0.160094215	0.361856787
AT3G32030	0.341026356	1.160967235	0.245655224	0.47178
AT3G32040	-0.478940597	-1.335069346	0.181853651	0.392324295
AT3G32047	-0.759434168	-1.314547268	0.188662102	0.400460918
AT3G32090	0.529537517	0.41813829	0.675846011	NA
AT3G32130	-0.480892714	-0.305030571	0.760342869	NA
AT3G32160	1.006653908	0.460075254	0.645462205	NA
AT3G32200	-0.334986048	-0.095513672	0.923906831	NA
AT3G32280	-1.596018708	-0.838196303	0.401920463	NA
AT3G32330	0.114580815	0.058090993	0.953676148	NA
AT3G32410	-0.300466849	-0.382201789	0.702311695	NA
AT3G32420	-0.464959051	-0.363346353	0.716346171	NA
AT3G32904	-0.17786927	-0.099480884	0.920756465	NA
AT3G32920	-0.315842138	-0.517938961	0.604500858	0.780808152
AT3G32930	0.609457277	2.42845773	0.015163193	0.072676488
AT3G32940	-0.079917386	-0.410548394	0.681403711	0.83007945
AT3G32960	-0.980776493	-0.860523462	0.389500556	NA
AT3G32980	-1.172572808	-3.482215393	0.000497284	0.005764035
AT3G33520	-0.115219981	-0.827572297	0.407912762	0.632339216
AT3G33528	-0.236813456	-0.22839479	0.819339339	NA
AT3G33530	0.074761261	0.310517937	0.756167121	0.87397427
